
 1.01267e+00  1.21951e-03
 1.01267e+00  0.00000e+00

 1.01443e+00  5.00000e-02
 1.01443e+00  4.87805e-02
 1.01443e+00  4.75610e-02
 1.01443e+00  4.63415e-02
 1.01443e+00  4.51220e-02
 1.01443e+00  4.39024e-02
 1.01443e+00  4.26829e-02
 1.01443e+00  4.14634e-02
 1.01443e+00  4.02439e-02
 1.01443e+00  3.90244e-02
 1.01443e+00  3.78049e-02
 1.01443e+00  3.65854e-02
 1.01443e+00  3.53659e-02
 1.01443e+00  3.41463e-02
 1.01443e+00  3.29268e-02
 1.01443e+00  3.17073e-02
 1.01443e+00  3.04878e-02
 1.01443e+00  2.92683e-02
 1.01443e+00  2.80488e-02
 1.01443e+00  2.68293e-02
 1.01443e+00  2.56098e-02
 1.01443e+00  2.43902e-02
 1.01443e+00  2.31707e-02
 1.01443e+00  2.19512e-02
 1.01443e+00  2.07317e-02
 1.01443e+00  1.95122e-02
 1.01443e+00  1.82927e-02
 1.01443e+00  1.70732e-02
 1.01443e+00  1.58537e-02
 1.01443e+00  1.46341e-02
 1.01443e+00  1.34146e-02
 1.01443e+00  1.21951e-02
 1.01443e+00  1.09756e-02
 1.01443e+00  9.75610e-03
 1.01443e+00  8.53659e-03
 1.01443e+00  7.31707e-03
 1.01443e+00  6.09756e-03
 1.01443e+00  4.87805e-03
 1.01443e+00  3.65854e-03
 1.01443e+00  2.43902e-03
 1.01443e+00  1.21951e-03
 1.01443e+00  0.00000e+00

 1.01655e+00  5.00000e-02
 1.01655e+00  4.87805e-02
 1.01655e+00  4.75610e-02
 1.01655e+00  4.63415e-02
 1.01655e+00  4.51220e-02
 1.01655e+00  4.39024e-02
 1.01655e+00  4.26829e-02
 1.01655e+00  4.14634e-02
 1.01655e+00  4.02439e-02
 1.01655e+00  3.90244e-02
 1.01655e+00  3.78049e-02
 1.01655e+00  3.65854e-02
 1.01655e+00  3.53659e-02
 1.01655e+00  3.41463e-02
 1.01655e+00  3.29268e-02
 1.01655e+00  3.17073e-02
 1.01655e+00  3.04878e-02
 1.01655e+00  2.92683e-02
 1.01655e+00  2.80488e-02
 1.01655e+00  2.68293e-02
 1.01655e+00  2.56098e-02
 1.01655e+00  2.43902e-02
 1.01655e+00  2.31707e-02
 1.01655e+00  2.19512e-02
 1.01655e+00  2.07317e-02
 1.01655e+00  1.95122e-02
 1.01655e+00  1.82927e-02
 1.01655e+00  1.70732e-02
 1.01655e+00  1.58537e-02
 1.01655e+00  1.46341e-02
 1.01655e+00  1.34146e-02
 1.01655e+00  1.21951e-02
 1.01655e+00  1.09756e-02
 1.01655e+00  9.75610e-03
 1.01655e+00  8.53659e-03
 1.01655e+00  7.31707e-03
 1.01655e+00  6.09756e-03
 1.01655e+00  4.87805e-03
 1.01655e+00  3.65854e-03
 1.01655e+00  2.43902e-03
 1.01655e+00  1.21951e-03
 1.01655e+00  0.00000e+00

 1.01909e+00  5.00000e-02
 1.01909e+00  4.87805e-02
 1.01909e+00  4.75610e-02
 1.01909e+00  4.63415e-02
 1.01909e+00  4.51220e-02
 1.01909e+00  4.39024e-02
 1.01909e+00  4.26829e-02
 1.01909e+00  4.14634e-02
 1.01909e+00  4.02439e-02
 1.01909e+00  3.90244e-02
 1.01909e+00  3.78049e-02
 1.01909e+00  3.65854e-02
 1.01909e+00  3.53659e-02
 1.01909e+00  3.41463e-02
 1.01909e+00  3.29268e-02
 1.01909e+00  3.17073e-02
 1.01909e+00  3.04878e-02
 1.01909e+00  2.92683e-02
 1.01909e+00  2.80488e-02
 1.01909e+00  2.68293e-02
 1.01909e+00  2.56098e-02
 1.01909e+00  2.43902e-02
 1.01909e+00  2.31707e-02
 1.01909e+00  2.19512e-02
 1.01909e+00  2.07317e-02
 1.01909e+00  1.95122e-02
 1.01909e+00  1.82927e-02
 1.01909e+00  1.70732e-02
 1.01909e+00  1.58537e-02
 1.01909e+00  1.46341e-02
 1.01909e+00  1.34146e-02
 1.01909e+00  1.21951e-02
 1.01909e+00  1.09756e-02
 1.01909e+00  9.75610e-03
 1.01909e+00  8.53659e-03
 1.01909e+00  7.31707e-03
 1.01909e+00  6.09756e-03
 1.01909e+00  4.87805e-03
 1.01909e+00  3.65854e-03
 1.01909e+00  2.43902e-03
 1.01909e+00  1.21951e-03
 1.01909e+00  0.00000e+00

 1.02214e+00  5.00000e-02
 1.02214e+00  4.87805e-02
 1.02214e+00  4.75610e-02
 1.02214e+00  4.63415e-02
 1.02214e+00  4.51220e-02
 1.02214e+00  4.39024e-02
 1.02214e+00  4.26829e-02
 1.02214e+00  4.14634e-02
 1.02214e+00  4.02439e-02
 1.02214e+00  3.90244e-02
 1.02214e+00  3.78049e-02
 1.02214e+00  3.65854e-02
 1.02214e+00  3.53659e-02
 1.02214e+00  3.41463e-02
 1.02214e+00  3.29268e-02
 1.02214e+00  3.17073e-02
 1.02214e+00  3.04878e-02
 1.02214e+00  2.92683e-02
 1.02214e+00  2.80488e-02
 1.02214e+00  2.68293e-02
 1.02214e+00  2.56098e-02
 1.02214e+00  2.43902e-02
 1.02214e+00  2.31707e-02
 1.02214e+00  2.19512e-02
 1.02214e+00  2.07317e-02
 1.02214e+00  1.95122e-02
 1.02214e+00  1.82927e-02
 1.02214e+00  1.70732e-02
 1.02214e+00  1.58537e-02
 1.02214e+00  1.46341e-02
 1.02214e+00  1.34146e-02
 1.02214e+00  1.21951e-02
 1.02214e+00  1.09756e-02
 1.02214e+00  9.75610e-03
 1.02214e+00  8.53659e-03
 1.02214e+00  7.31707e-03
 1.02214e+00  6.09756e-03
 1.02214e+00  4.87805e-03
 1.02214e+00  3.65854e-03
 1.02214e+00  2.43902e-03
 1.02214e+00  1.21951e-03
 1.02214e+00  0.00000e+00

 1.02579e+00  5.00000e-02
 1.02579e+00  4.87805e-02
 1.02579e+00  4.75610e-02
 1.02579e+00  4.63415e-02
 1.02579e+00  4.51220e-02
 1.02579e+00  4.39024e-02
 1.02579e+00  4.26829e-02
 1.02579e+00  4.14634e-02
 1.02579e+00  4.02439e-02
 1.02579e+00  3.90244e-02
 1.02579e+00  3.78049e-02
 1.02579e+00  3.65854e-02
 1.02579e+00  3.53659e-02
 1.02579e+00  3.41463e-02
 1.02579e+00  3.29268e-02
 1.02579e+00  3.17073e-02
 1.02579e+00  3.04878e-02
 1.02579e+00  2.92683e-02
 1.02579e+00  2.80488e-02
 1.02579e+00  2.68293e-02
 1.02579e+00  2.56098e-02
 1.02579e+00  2.43902e-02
 1.02579e+00  2.31707e-02
 1.02579e+00  2.19512e-02
 1.02579e+00  2.07317e-02
 1.02579e+00  1.95122e-02
 1.02579e+00  1.82927e-02
 1.02579e+00  1.70732e-02
 1.02579e+00  1.58537e-02
 1.02579e+00  1.46341e-02
 1.02579e+00  1.34146e-02
 1.02579e+00  1.21951e-02
 1.02579e+00  1.09756e-02
 1.02579e+00  9.75610e-03
 1.02579e+00  8.53659e-03
 1.02579e+00  7.31707e-03
 1.02579e+00  6.09756e-03
 1.02579e+00  4.87805e-03
 1.02579e+00  3.65854e-03
 1.02579e+00  2.43902e-03
 1.02579e+00  1.21951e-03
 1.02579e+00  0.00000e+00

 1.03018e+00  5.00000e-02
 1.03018e+00  4.87805e-02
 1.03018e+00  4.75610e-02
 1.03018e+00  4.63415e-02
 1.03018e+00  4.51220e-02
 1.03018e+00  4.39024e-02
 1.03018e+00  4.26829e-02
 1.03018e+00  4.14634e-02
 1.03018e+00  4.02439e-02
 1.03018e+00  3.90244e-02
 1.03018e+00  3.78049e-02
 1.03018e+00  3.65854e-02
 1.03018e+00  3.53659e-02
 1.03018e+00  3.41463e-02
 1.03018e+00  3.29268e-02
 1.03018e+00  3.17073e-02
 1.03018e+00  3.04878e-02
 1.03018e+00  2.92683e-02
 1.03018e+00  2.80488e-02
 1.03018e+00  2.68293e-02
 1.03018e+00  2.56098e-02
 1.03018e+00  2.43902e-02
 1.03018e+00  2.31707e-02
 1.03018e+00  2.19512e-02
 1.03018e+00  2.07317e-02
 1.03018e+00  1.95122e-02
 1.03018e+00  1.82927e-02
 1.03018e+00  1.70732e-02
 1.03018e+00  1.58537e-02
 1.03018e+00  1.46341e-02
 1.03018e+00  1.34146e-02
 1.03018e+00  1.21951e-02
 1.03018e+00  1.09756e-02
 1.03018e+00  9.75610e-03
 1.03018e+00  8.53659e-03
 1.03018e+00  7.31707e-03
 1.03018e+00  6.09756e-03
 1.03018e+00  4.87805e-03
 1.03018e+00  3.65854e-03
 1.03018e+00  2.43902e-03
 1.03018e+00  1.21951e-03
 1.03018e+00  0.00000e+00

 1.03545e+00  5.00000e-02
 1.03545e+00  4.87805e-02
 1.03545e+00  4.75610e-02
 1.03545e+00  4.63415e-02
 1.03545e+00  4.51220e-02
 1.03545e+00  4.39024e-02
 1.03545e+00  4.26829e-02
 1.03545e+00  4.14634e-02
 1.03545e+00  4.02439e-02
 1.03545e+00  3.90244e-02
 1.03545e+00  3.78049e-02
 1.03545e+00  3.65854e-02
 1.03545e+00  3.53659e-02
 1.03545e+00  3.41463e-02
 1.03545e+00  3.29268e-02
 1.03545e+00  3.17073e-02
 1.03545e+00  3.04878e-02
 1.03545e+00  2.92683e-02
 1.03545e+00  2.80488e-02
 1.03545e+00  2.68293e-02
 1.03545e+00  2.56098e-02
 1.03545e+00  2.43902e-02
 1.03545e+00  2.31707e-02
 1.03545e+00  2.19512e-02
 1.03545e+00  2.07317e-02
 1.03545e+00  1.95122e-02
 1.03545e+00  1.82927e-02
 1.03545e+00  1.70732e-02
 1.03545e+00  1.58537e-02
 1.03545e+00  1.46341e-02
 1.03545e+00  1.34146e-02
 1.03545e+00  1.21951e-02
 1.03545e+00  1.09756e-02
 1.03545e+00  9.75610e-03
 1.03545e+00  8.53659e-03
 1.03545e+00  7.31707e-03
 1.03545e+00  6.09756e-03
 1.03545e+00  4.87805e-03
 1.03545e+00  3.65854e-03
 1.03545e+00  2.43902e-03
 1.03545e+00  1.21951e-03
 1.03545e+00  0.00000e+00

 1.04177e+00  5.00000e-02
 1.04177e+00  4.87805e-02
 1.04177e+00  4.75610e-02
 1.04177e+00  4.63415e-02
 1.04177e+00  4.51220e-02
 1.04177e+00  4.39024e-02
 1.04177e+00  4.26829e-02
 1.04177e+00  4.14634e-02
 1.04177e+00  4.02439e-02
 1.04177e+00  3.90244e-02
 1.04177e+00  3.78049e-02
 1.04177e+00  3.65854e-02
 1.04177e+00  3.53659e-02
 1.04177e+00  3.41463e-02
 1.04177e+00  3.29268e-02
 1.04177e+00  3.17073e-02
 1.04177e+00  3.04878e-02
 1.04177e+00  2.92683e-02
 1.04177e+00  2.80488e-02
 1.04177e+00  2.68293e-02
 1.04177e+00  2.56098e-02
 1.04177e+00  2.43902e-02
 1.04177e+00  2.31707e-02
 1.04177e+00  2.19512e-02
 1.04177e+00  2.07317e-02
 1.04177e+00  1.95122e-02
 1.04177e+00  1.82927e-02
 1.04177e+00  1.70732e-02
 1.04177e+00  1.58537e-02
 1.04177e+00  1.46341e-02
 1.04177e+00  1.34146e-02
 1.04177e+00  1.21951e-02
 1.04177e+00  1.09756e-02
 1.04177e+00  9.75610e-03
 1.04177e+00  8.53659e-03
 1.04177e+00  7.31707e-03
 1.04177e+00  6.09756e-03
 1.04177e+00  4.87805e-03
 1.04177e+00  3.65854e-03
 1.04177e+00  2.43902e-03
 1.04177e+00  1.21951e-03
 1.04177e+00  0.00000e+00

 1.04935e+00  5.00000e-02
 1.04935e+00  4.87805e-02
 1.04935e+00  4.75610e-02
 1.04935e+00  4.63415e-02
 1.04935e+00  4.51220e-02
 1.04935e+00  4.39024e-02
 1.04935e+00  4.26829e-02
 1.04935e+00  4.14634e-02
 1.04935e+00  4.02439e-02
 1.04935e+00  3.90244e-02
 1.04935e+00  3.78049e-02
 1.04935e+00  3.65854e-02
 1.04935e+00  3.53659e-02
 1.04935e+00  3.41463e-02
 1.04935e+00  3.29268e-02
 1.04935e+00  3.17073e-02
 1.04935e+00  3.04878e-02
 1.04935e+00  2.92683e-02
 1.04935e+00  2.80488e-02
 1.04935e+00  2.68293e-02
 1.04935e+00  2.56098e-02
 1.04935e+00  2.43902e-02
 1.04935e+00  2.31707e-02
 1.04935e+00  2.19512e-02
 1.04935e+00  2.07317e-02
 1.04935e+00  1.95122e-02
 1.04935e+00  1.82927e-02
 1.04935e+00  1.70732e-02
 1.04935e+00  1.58537e-02
 1.04935e+00  1.46341e-02
 1.04935e+00  1.34146e-02
 1.04935e+00  1.21951e-02
 1.04935e+00  1.09756e-02
 1.04935e+00  9.75610e-03
 1.04935e+00  8.53659e-03
 1.04935e+00  7.31707e-03
 1.04935e+00  6.09756e-03
 1.04935e+00  4.87805e-03
 1.04935e+00  3.65854e-03
 1.04935e+00  2.43902e-03
 1.04935e+00  1.21951e-03
 1.04935e+00  0.00000e+00

 1.05845e+00  5.00000e-02
 1.05845e+00  4.87805e-02
 1.05845e+00  4.75610e-02
 1.05845e+00  4.63415e-02
 1.05845e+00  4.51220e-02
 1.05845e+00  4.39024e-02
 1.05845e+00  4.26829e-02
 1.05845e+00  4.14634e-02
 1.05845e+00  4.02439e-02
 1.05845e+00  3.90244e-02
 1.05845e+00  3.78049e-02
 1.05845e+00  3.65854e-02
 1.05845e+00  3.53659e-02
 1.05845e+00  3.41463e-02
 1.05845e+00  3.29268e-02
 1.05845e+00  3.17073e-02
 1.05845e+00  3.04878e-02
 1.05845e+00  2.92683e-02
 1.05845e+00  2.80488e-02
 1.05845e+00  2.68293e-02
 1.05845e+00  2.56098e-02
 1.05845e+00  2.43902e-02
 1.05845e+00  2.31707e-02
 1.05845e+00  2.19512e-02
 1.05845e+00  2.07317e-02
 1.05845e+00  1.95122e-02
 1.05845e+00  1.82927e-02
 1.05845e+00  1.70732e-02
 1.05845e+00  1.58537e-02
 1.05845e+00  1.46341e-02
 1.05845e+00  1.34146e-02
 1.05845e+00  1.21951e-02
 1.05845e+00  1.09756e-02
 1.05845e+00  9.75610e-03
 1.05845e+00  8.53659e-03
 1.05845e+00  7.31707e-03
 1.05845e+00  6.09756e-03
 1.05845e+00  4.87805e-03
 1.05845e+00  3.65854e-03
 1.05845e+00  2.43902e-03
 1.05845e+00  1.21951e-03
 1.05845e+00  0.00000e+00

 1.06937e+00  5.00000e-02
 1.06937e+00  4.87805e-02
 1.06937e+00  4.75610e-02
 1.06937e+00  4.63415e-02
 1.06937e+00  4.51220e-02
 1.06937e+00  4.39024e-02
 1.06937e+00  4.26829e-02
 1.06937e+00  4.14634e-02
 1.06937e+00  4.02439e-02
 1.06937e+00  3.90244e-02
 1.06937e+00  3.78049e-02
 1.06937e+00  3.65854e-02
 1.06937e+00  3.53659e-02
 1.06937e+00  3.41463e-02
 1.06937e+00  3.29268e-02
 1.06937e+00  3.17073e-02
 1.06937e+00  3.04878e-02
 1.06937e+00  2.92683e-02
 1.06937e+00  2.80488e-02
 1.06937e+00  2.68293e-02
 1.06937e+00  2.56098e-02
 1.06937e+00  2.43902e-02
 1.06937e+00  2.31707e-02
 1.06937e+00  2.19512e-02
 1.06937e+00  2.07317e-02
 1.06937e+00  1.95122e-02
 1.06937e+00  1.82927e-02
 1.06937e+00  1.70732e-02
 1.06937e+00  1.58537e-02
 1.06937e+00  1.46341e-02
 1.06937e+00  1.34146e-02
 1.06937e+00  1.21951e-02
 1.06937e+00  1.09756e-02
 1.06937e+00  9.75610e-03
 1.06937e+00  8.53659e-03
 1.06937e+00  7.31707e-03
 1.06937e+00  6.09756e-03
 1.06937e+00  4.87805e-03
 1.06937e+00  3.65854e-03
 1.06937e+00  2.43902e-03
 1.06937e+00  1.21951e-03
 1.06937e+00  0.00000e+00

 1.08247e+00  5.00000e-02
 1.08247e+00  4.87805e-02
 1.08247e+00  4.75610e-02
 1.08247e+00  4.63415e-02
 1.08247e+00  4.51220e-02
 1.08247e+00  4.39024e-02
 1.08247e+00  4.26829e-02
 1.08247e+00  4.14634e-02
 1.08247e+00  4.02439e-02
 1.08247e+00  3.90244e-02
 1.08247e+00  3.78049e-02
 1.08247e+00  3.65854e-02
 1.08247e+00  3.53659e-02
 1.08247e+00  3.41463e-02
 1.08247e+00  3.29268e-02
 1.08247e+00  3.17073e-02
 1.08247e+00  3.04878e-02
 1.08247e+00  2.92683e-02
 1.08247e+00  2.80488e-02
 1.08247e+00  2.68293e-02
 1.08247e+00  2.56098e-02
 1.08247e+00  2.43902e-02
 1.08247e+00  2.31707e-02
 1.08247e+00  2.19512e-02
 1.08247e+00  2.07317e-02
 1.08247e+00  1.95122e-02
 1.08247e+00  1.82927e-02
 1.08247e+00  1.70732e-02
 1.08247e+00  1.58537e-02
 1.08247e+00  1.46341e-02
 1.08247e+00  1.34146e-02
 1.08247e+00  1.21951e-02
 1.08247e+00  1.09756e-02
 1.08247e+00  9.75610e-03
 1.08247e+00  8.53659e-03
 1.08247e+00  7.31707e-03
 1.08247e+00  6.09756e-03
 1.08247e+00  4.87805e-03
 1.08247e+00  3.65854e-03
 1.08247e+00  2.43902e-03
 1.08247e+00  1.21951e-03
 1.08247e+00  0.00000e+00

 1.09820e+00  5.00000e-02
 1.09820e+00  4.87805e-02
 1.09820e+00  4.75610e-02
 1.09820e+00  4.63415e-02
 1.09820e+00  4.51220e-02
 1.09820e+00  4.39024e-02
 1.09820e+00  4.26829e-02
 1.09820e+00  4.14634e-02
 1.09820e+00  4.02439e-02
 1.09820e+00  3.90244e-02
 1.09820e+00  3.78049e-02
 1.09820e+00  3.65854e-02
 1.09820e+00  3.53659e-02
 1.09820e+00  3.41463e-02
 1.09820e+00  3.29268e-02
 1.09820e+00  3.17073e-02
 1.09820e+00  3.04878e-02
 1.09820e+00  2.92683e-02
 1.09820e+00  2.80488e-02
 1.09820e+00  2.68293e-02
 1.09820e+00  2.56098e-02
 1.09820e+00  2.43902e-02
 1.09820e+00  2.31707e-02
 1.09820e+00  2.19512e-02
 1.09820e+00  2.07317e-02
 1.09820e+00  1.95122e-02
 1.09820e+00  1.82927e-02
 1.09820e+00  1.70732e-02
 1.09820e+00  1.58537e-02
 1.09820e+00  1.46341e-02
 1.09820e+00  1.34146e-02
 1.09820e+00  1.21951e-02
 1.09820e+00  1.09756e-02
 1.09820e+00  9.75610e-03
 1.09820e+00  8.53659e-03
 1.09820e+00  7.31707e-03
 1.09820e+00  6.09756e-03
 1.09820e+00  4.87805e-03
 1.09820e+00  3.65854e-03
 1.09820e+00  2.43902e-03
 1.09820e+00  1.21951e-03
 1.09820e+00  0.00000e+00

 1.11707e+00  5.00000e-02
 1.11707e+00  4.87805e-02
 1.11707e+00  4.75610e-02
 1.11707e+00  4.63415e-02
 1.11707e+00  4.51220e-02
 1.11707e+00  4.39024e-02
 1.11707e+00  4.26829e-02
 1.11707e+00  4.14634e-02
 1.11707e+00  4.02439e-02
 1.11707e+00  3.90244e-02
 1.11707e+00  3.78049e-02
 1.11707e+00  3.65854e-02
 1.11707e+00  3.53659e-02
 1.11707e+00  3.41463e-02
 1.11707e+00  3.29268e-02
 1.11707e+00  3.17073e-02
 1.11707e+00  3.04878e-02
 1.11707e+00  2.92683e-02
 1.11707e+00  2.80488e-02
 1.11707e+00  2.68293e-02
 1.11707e+00  2.56098e-02
 1.11707e+00  2.43902e-02
 1.11707e+00  2.31707e-02
 1.11707e+00  2.19512e-02
 1.11707e+00  2.07317e-02
 1.11707e+00  1.95122e-02
 1.11707e+00  1.82927e-02
 1.11707e+00  1.70732e-02
 1.11707e+00  1.58537e-02
 1.11707e+00  1.46341e-02
 1.11707e+00  1.34146e-02
 1.11707e+00  1.21951e-02
 1.11707e+00  1.09756e-02
 1.11707e+00  9.75610e-03
 1.11707e+00  8.53659e-03
 1.11707e+00  7.31707e-03
 1.11707e+00  6.09756e-03
 1.11707e+00  4.87805e-03
 1.11707e+00  3.65854e-03
 1.11707e+00  2.43902e-03
 1.11707e+00  1.21951e-03
 1.11707e+00  0.00000e+00

 1.13971e+00  5.00000e-02
 1.13971e+00  4.87805e-02
 1.13971e+00  4.75610e-02
 1.13971e+00  4.63415e-02
 1.13971e+00  4.51220e-02
 1.13971e+00  4.39024e-02
 1.13971e+00  4.26829e-02
 1.13971e+00  4.14634e-02
 1.13971e+00  4.02439e-02
 1.13971e+00  3.90244e-02
 1.13971e+00  3.78049e-02
 1.13971e+00  3.65854e-02
 1.13971e+00  3.53659e-02
 1.13971e+00  3.41463e-02
 1.13971e+00  3.29268e-02
 1.13971e+00  3.17073e-02
 1.13971e+00  3.04878e-02
 1.13971e+00  2.92683e-02
 1.13971e+00  2.80488e-02
 1.13971e+00  2.68293e-02
 1.13971e+00  2.56098e-02
 1.13971e+00  2.43902e-02
 1.13971e+00  2.31707e-02
 1.13971e+00  2.19512e-02
 1.13971e+00  2.07317e-02
 1.13971e+00  1.95122e-02
 1.13971e+00  1.82927e-02
 1.13971e+00  1.70732e-02
 1.13971e+00  1.58537e-02
 1.13971e+00  1.46341e-02
 1.13971e+00  1.34146e-02
 1.13971e+00  1.21951e-02
 1.13971e+00  1.09756e-02
 1.13971e+00  9.75610e-03
 1.13971e+00  8.53659e-03
 1.13971e+00  7.31707e-03
 1.13971e+00  6.09756e-03
 1.13971e+00  4.87805e-03
 1.13971e+00  3.65854e-03
 1.13971e+00  2.43902e-03
 1.13971e+00  1.21951e-03
 1.13971e+00  0.00000e+00

 1.16688e+00  5.00000e-02
 1.16688e+00  4.87805e-02
 1.16688e+00  4.75610e-02
 1.16688e+00  4.63415e-02
 1.16688e+00  4.51220e-02
 1.16688e+00  4.39024e-02
 1.16688e+00  4.26829e-02
 1.16688e+00  4.14634e-02
 1.16688e+00  4.02439e-02
 1.16688e+00  3.90244e-02
 1.16688e+00  3.78049e-02
 1.16688e+00  3.65854e-02
 1.16688e+00  3.53659e-02
 1.16688e+00  3.41463e-02
 1.16688e+00  3.29268e-02
 1.16688e+00  3.17073e-02
 1.16688e+00  3.04878e-02
 1.16688e+00  2.92683e-02
 1.16688e+00  2.80488e-02
 1.16688e+00  2.68293e-02
 1.16688e+00  2.56098e-02
 1.16688e+00  2.43902e-02
 1.16688e+00  2.31707e-02
 1.16688e+00  2.19512e-02
