0.964117	97.8966
0.933785	54.0241
0.903435	3.19167
0.862592	-55.9251
0.821721	-117.809
0.780825	-178.717
0.739905	-239.053
0.698963	-299.484
0.657997	-360.949
0.617009	-424.276
0.575999	-490.191
0.534965	-559.744
0.493908	-633.944
0.452828	-713.778
0.411726	-800.793
0.370603	-896.848
0.329465	-1004.29
0.288319	-1126.31
0.247178	-1267.48
0.206065	-1435.78
0.165018	-1646.18
0.124114	-1943.07
0.0835147	-2366.09
0.0548877	-2850.68
0.0377747	-3335.77
0.0263445	-3835.94
0.018219	-4316.32
0.0131826	-4788.61
0.00985059	-5242.15
0.00741153	-5462.81
0.00551096	-5495.46
0.00398354	-5492.21
0.00274527	-5416.6
0.00175285	-5246.15
0.000986019	-4952.83
0.0004384	-4542.17
0.000109511	-4055.63
0	-3528.31
0.000109511	-2919.31
0.0004384	-2236.56
0.000986019	-1562.81
0.00175285	-937.198
0.00274527	-380.733
0.00398354	65.6969
0.00551096	414.465
0.00741153	700.036
0.00985059	917.005
0.0131826	1068.43
0.018219	1148.7
0.0263445	1147.78
0.0377747	1074.1
0.0548877	947.363
0.0835147	775.446
0.124114	601.702
0.165018	475.408
0.206065	387.238
0.247178	322.105
0.288319	273.13
0.329465	235.538
0.370603	206.46
0.411726	183.586
0.452828	165.489
0.493908	150.969
0.534965	139.299
0.575999	129.854
0.617009	122.26
0.657997	116.254
0.698963	111.69
0.739905	108.521
0.780825	106.816
0.821721	107.072
0.862592	110.169
0.903435	116.336
0.933785	125.878
0.964117	140.301
0.988579	163.225
